date,r_waac
2022-06-01,0.002512846565727371
2022-06-02,0.002954315382458838
2022-06-06,0.0029001392978402966
2022-06-07,0.0025533406113618534
2022-06-08,0.0025010058385369852
2022-06-09,0.0016241272968911026
2022-06-10,0.0014012681900963766
2022-06-13,0.0020841690652296705
2022-06-14,0.0016160239825569792
2022-06-15,0.0012277112726967738
2022-06-16,0.000841839811048658
2022-06-17,-4.6363544664949e-05
2022-06-20,-6.857102375709871e-06
2022-06-21,0.00010481897770812666
2022-06-22,0.0006955044821061723
2022-06-23,0.0006704167612847717
2022-06-24,0.00025506818298203984
2022-06-27,0.00023374279115294714
2022-06-28,0.00027060424156801274
2022-06-29,0.00030975387459083656
2022-06-30,-0.00017795571119777145
2022-07-01,-0.0001135754741711681
2022-07-04,-0.000291030118232467
2022-07-05,-0.0006940727876881929
2022-07-06,-0.0006637766717275009
2022-07-07,-0.0009764496775790004
2022-07-08,-0.0005914857374098877
2022-07-11,-0.0003435961378434111
2022-07-12,-0.000685691434022104
2022-07-13,-4.425789814332669e-05
2022-07-14,0.000578803749635753
2022-07-15,0.0013472987350868174
2022-07-18,0.0008645371500223838
2022-07-19,0.00032602470922495156
2022-07-20,5.69810779853907e-05
2022-07-21,0.0008570101617889318
2022-07-22,0.00031283867340546357
2022-07-25,0.00028961417144057327
2022-07-26,2.5063606034213587e-05
2022-07-27,1.8028523801697513e-05
2022-07-28,2.250832715274244e-05
2022-07-29,0.000682093923446783
2022-08-01,0.0010227492190478646
2022-08-02,0.00115303446112154
2022-08-03,0.0017139678309815273
2022-08-04,0.0017489119788952762
2022-08-05,0.001321237181965344
2022-08-08,0.0014704226517191245
2022-08-09,0.0017474747101651805
2022-08-10,0.0018220940389798213
2022-08-11,0.0011341935284302565
2022-08-12,0.0012269169829668386
2022-08-15,0.0020216786418121714
2022-08-16,0.0023168626636775936
2022-08-17,0.0017769497789803692
2022-08-18,0.002532563941030691
2022-08-19,0.001732456488638242
2022-08-22,0.0019944676078253896
2022-08-23,0.001919057490288465
2022-08-24,0.0021105873980638294
2022-08-25,0.001654469891740667
2022-08-26,0.0018109917442950632
2022-08-29,0.0015896461507019007
2022-08-30,0.0014188849049339997
2022-08-31,0.0010534640324510044
2022-09-01,0.000831726762247252
2022-09-02,0.001195705555069158
2022-09-05,0.0007531085545408856
2022-09-06,0.0007536522587853903
2022-09-07,0.001027035633852803
2022-09-08,0.0004887154139974754
2022-09-09,0.00028214497912726295
2022-09-13,-2.5756871067848584e-06
2022-09-14,0.00019035701196825158
2022-09-15,-0.0004831716371037688
2022-09-16,7.931339622601186e-05
2022-09-19,-0.0001534136154300514
2022-09-20,-0.0004666538824764619
2022-09-21,-0.0006649034682061181
2022-09-22,-0.0009171630705123686
2022-09-23,-0.0012130381726726798
2022-09-26,-0.0008523660315023293
2022-09-27,-0.0013847876571298746
2022-09-28,-0.0012009568583199047
2022-09-29,-0.0008927452249401829
2022-09-30,-0.0013676584136022888
2022-10-10,-0.0005062337540142281
2022-10-11,-0.0004409849294743247
2022-10-12,-0.0005886010585968176
2022-10-13,-8.740443849920498e-05
2022-10-14,-0.00023818006952880684
2022-10-17,0.0006182085709286504
2022-10-18,0.0011854338694536866
2022-10-19,0.0015412383852008611
2022-10-20,0.0014028812764820345
2022-10-21,0.0012798586074506096
2022-10-24,0.0017471485816539024
2022-10-25,0.0017915291138397105
2022-10-26,0.002621301383950794
2022-10-27,0.002953140614245991
2022-10-28,0.003002495963312231
2022-10-31,0.004860276981376749
2022-11-01,0.003840601999514223
2022-11-02,0.005408708386842558
2022-11-03,0.005505437753476049
2022-11-04,0.004552464650039451
2022-11-07,0.004316371172785269
2022-11-08,0.005376812008704056
2022-11-09,0.005257536096847082
2022-11-10,0.004798352431705147
2022-11-11,0.0040918340073373355
2022-11-14,0.0037725486724071037
2022-11-15,0.0029874091896205913
2022-11-16,0.0035358724728767805
2022-11-17,0.003883954309080901
2022-11-18,0.003616446231765922
2022-11-21,0.004168889716059366
2022-11-22,0.0029125762191510368
2022-11-23,0.0021329189489471406
2022-11-24,0.0024024041776492186
2022-11-25,0.001747855669868174
2022-11-28,0.002294515315191784
2022-11-29,0.0005866205771908619
2022-11-30,0.0013850693453181968
2022-12-01,0.002032312271668818
2022-12-02,0.0020561519922741036
2022-12-05,0.001327088352931128
2022-12-06,0.001441122690480101
2022-12-07,0.002584567227173882
2022-12-08,0.002182821991866547
2022-12-09,0.0018048992770559789
2022-12-12,0.002555927956455047
2022-12-13,0.0018293284711832732
2022-12-14,0.0019786176686577457
2022-12-15,0.0024645681606800924
2022-12-16,0.002390800512455681
2022-12-19,0.0029891633833008056
2022-12-20,0.003514976400987422
2022-12-21,0.003371365945127445
2022-12-22,0.0031825092912104117
2022-12-23,0.003400825956973415
2022-12-26,0.0037456677364849883
2022-12-27,0.0027477497264049217
2022-12-28,0.0022403756717957464
2022-12-29,0.0022914438900847834
2022-12-30,0.0016773957881518406
